2015-08-02 08:02:58,772 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b02b23d: startup date [Sun Aug 02 08:02:58 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63139 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63139@61616
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63141 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63141@61616
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63142 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63142@61616
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63143 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63143@61616
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63144 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63144@61616
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63145 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63145@61616
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63146 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63146@61616
2015-08-02 13:19:18,571 | WARN  | Transport Connection to: tcp://127.0.0.1:63148 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63148@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63150 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63150@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63149 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63149@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63152 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63152@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63153 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63153@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63154 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63154@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63156 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63156@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63158 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63158@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63159 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63159@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63161 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63161@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63162 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63162@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63163 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63163@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63165 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63165@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63166 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63166@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63168 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63168@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63170 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63170@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63172 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63172@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63173 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63173@61616
2015-08-02 13:19:18,570 | WARN  | Transport Connection to: tcp://127.0.0.1:63175 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63175@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63264 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63264@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63267 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63267@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63269 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63269@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63258 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63258@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63257 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63257@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63256 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63256@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63253 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63253@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63265 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63265@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63250 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63250@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63245 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63245@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63241 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63241@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63262 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63262@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63235 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63235@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63230 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63230@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63226 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63226@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63266 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63266@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63268 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63268@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63248 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63248@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63263 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63263@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63272 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63272@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63223 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63223@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63224 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63224@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63225 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63225@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63227 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63227@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63228 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63228@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63229 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63229@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63231 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63231@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63232 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63232@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63233 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63233@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63234 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63234@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63237 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63237@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63236 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63236@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63238 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63238@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63270 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63270@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63239 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63239@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63242 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63242@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63240 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63240@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63243 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63243@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63244 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63244@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63246 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63246@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63247 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63247@61616
2015-08-02 13:26:18,541 | WARN  | Transport Connection to: tcp://127.0.0.1:63249 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63249@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63251 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63251@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63252 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63252@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63254 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63254@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63255 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63255@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63259 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63259@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63260 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63260@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63271 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63271@61616
2015-08-02 13:26:18,540 | WARN  | Transport Connection to: tcp://127.0.0.1:63261 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63261@61616
2015-08-02 14:21:43,139 | WARN  | Transport Connection to: tcp://127.0.0.1:63033 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:63033
2015-08-02 14:21:43,139 | WARN  | Transport Connection to: tcp://127.0.0.1:63105 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:63105
